FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate/_xsi:nil,AddressLine1
650888,165834,Monkey Puzzle Day Nursery,Hospitals/Childcare/Caring Premises,5,54-56 Hoghton Street,Southport,Merseyside,PR9 0PN,5,fhrs_5_en-GB,2020-02-27,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99776500000000,53.64990000000000,,
1073737,1126,Monkey Puzzle Pre-School,School/college/university,7845,5 Church Street,Southport,Sefton Council,PR9 0QS,5,fhrs_5_en-GB,2018-10-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99758670000000,53.64949620000000,,
91499,2532,Monument Pub and Sports Bar,Pub/bar/nightclub,7843,2 Hoghton Street,Southport,Merseyside,PR9 0TF,5,fhrs_5_en-GB,2020-02-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.00217900000000,53.64783100000000,,
606529,5508,Moonlight Ice Cream,Retailers - other,4613,6 South Road,Waterloo,Merseyside,L22 5PQ,5,fhrs_5_en-GB,2018-08-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.02773900000000,53.47383500000000,,
54171,1221,Moose Coffee,Restaurant/Cafe/Canteen,1,157 College Road,Crosby,Sefton Council,L23 3AS,5,fhrs_5_en-GB,2020-02-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.03246700000000,53.48549800000000,,
113193,4227,Mornington Road Centre,Restaurant/Cafe/Canteen,1,Mornington Road,Southport,Sefton Council,PR9 0TS,5,fhrs_5_en-GB,2020-01-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,5,FHRS,False,-2.99725600000000,53.64756700000000,,Day Centre
1221138,3213,Morrells,Pub/bar/nightclub,7843,569 Liverpool Road,Ainsdale,Merseyside,PR8 3LU,5,fhrs_5_en-GB,2020-02-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.03451070000000,53.60263780000000,,
107366,3788,Morrison Supermarkets Plc,Retailers - supermarkets/hypermarkets,7840,Lord Street,Southport,Sefton Council,PR8 1RH,5,fhrs_5_en-GB,2020-03-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.01126800000000,53.64581300000000,,Morrisons
135298,6889,Morrisons,Retailers - supermarkets/hypermarkets,7840,1 Stafford Moreton Way,Maghull,Merseyside,L31 2PH,5,fhrs_5_en-GB,2019-02-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,0,FHRS,False,-2.94346200000000,53.51411700000000,,
117476,4672,Mo's Express,Retailers - other,4613,41 Peel Road,Bootle,Merseyside,L20 4RL,4,fhrs_4_en-GB,2019-06-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,10,FHRS,False,-3.00648800000000,53.45823200000000,,
930416,169584,Motor Range,Restaurant/Cafe/Canteen,1,Dunnings Bridge Road,Netherton,Sefton Council,L30 6YW,3,fhrs_3_en-GB,2018-07-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,5,10,FHRS,False,,,,Motor Range
149351,9591,Mount Garage Ltd,Retailers - other,4613,Prescot Road,Melling,Liverpool,L31 1AR,4,fhrs_4_en-GB,2018-08-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,0,0,FHRS,False,-2.90112900000000,53.50551800000000,,
735543,4573,MP News,Retailers - other,4613,3 Oxford Road,Waterloo,Merseyside,L22 8QE,3,fhrs_3_en-GB,2020-01-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-3.03278200000000,53.47738700000000,,
106944,375,Mr Casey's Sandwich & Pizza Bar,Takeaway/sandwich shop,7844,100a Bispham Road,Southport,Sefton Council,PR9 7DF,5,fhrs_5_en-GB,2019-03-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.97261600000000,53.64708600000000,,
117017,4623,Mr Chips,Takeaway/sandwich shop,7844,72 Park Lane,Netherton,Sefton Council,L30 1RN,2,fhrs_2_en-GB,2020-03-02,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,15,10,FHRS,False,-2.96297400000000,53.47808700000000,,
142265,7887,Mr Chips,Takeaway/sandwich shop,7844,5a Preston New Road,Southport,Sefton Council,PR9 8PB,5,fhrs_5_en-GB,2019-07-30,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.96518600000000,53.66289500000000,,
1085499,71213,Mr Nigel Moran,Retailers - other,4613,,,,,5,fhrs_5_en-GB,2018-10-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
114043,4305,Mr Potato,Restaurant/Cafe/Canteen,1,20 Nevill Street,Southport,Merseyside,PR9 0BX,5,fhrs_5_en-GB,2019-01-29,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00523000000000,53.64952300000000,,
1077585,175263,Mr Whippy,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-09-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
537899,165332,Mr Whippy (AY66 OUN),Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-05-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
859380,168938,Mr Whippy (KX66 YJJ),Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-05-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
735515,165116,Mrs. G The Greengrocer,Retailers - other,4613,Unit 1 Market Hall,King Street,Southport,PR8 1LA,5,fhrs_5_en-GB,2019-08-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00681100000000,53.64608400000000,,
1177739,24613,Ms Celiene Smyth-Rewshaw,Other catering premises,7841,,,,,Exempt,fhrs_exempt_en-GB,2019-10-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,,
1125082,6817,Ms Elizabeth Forbes,Hospitals/Childcare/Caring Premises,5,21 Torcross Close,Southport,Sefton Council,PR9 9GB,Exempt,fhrs_exempt_en-GB,2018-08-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.96411470000000,53.67507200000000,,
906990,169234,MSH Services,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2019-08-23,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
71681,162860,Munch Box,Restaurant/Cafe/Canteen,1,Heysham Road,Netherton,Merseyside,L30 6UR,3,fhrs_3_en-GB,2019-10-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,10,FHRS,False,-2.95764400000000,53.47893900000000,,
97916,3064,Munchies,Restaurant/Cafe/Canteen,1,173 Linacre Road,Litherland,Merseyside,L21 8JS,5,fhrs_5_en-GB,2018-06-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99575800000000,53.46181800000000,,
1229169,77181,Murphy's Gin Ltd,Mobile caterer,7846,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,true,
1125071,5770,Murphy's Newsagents,Retailers - other,4613,151 St Johns Road,Waterloo,Merseyside,L22 9QE,Exempt,fhrs_exempt_en-GB,2018-07-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.02407560000000,53.47967450000000,,
1045635,8104,Nabeel's Treats,Restaurant/Cafe/Canteen,1,201 Heathfield Road,Birkdale,Sefton Council,PR8 3HE,4,fhrs_4_en-GB,2019-12-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.02545970000000,53.60550300000000,,
84975,2118,Nags Head Hotel,Pub/bar/nightclub,7843,Green Lane,Thornton,Sefton Council,L23 1TJ,5,fhrs_5_en-GB,2018-10-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,0,FHRS,False,-3.00232900000000,53.50099100000000,,Nags Head
996635,170259,Nana's Kitchen,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2017-09-06,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
747416,167424,Nando's,Restaurant/Cafe/Canteen,1,Ormskirk Road,Aintree,,L9 5AT,5,fhrs_5_en-GB,2019-06-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.95041800000000,53.47791800000000,,"Unit 10A, Aintree Racecourse Retail Park"
71004,160672,Nando's,Restaurant/Cafe/Canteen,1,Marine Parade,Southport,Merseyside,PR8 1SA,5,fhrs_5_en-GB,2018-04-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.01047300000000,53.65303800000000,,"Unit 7, Ocean Plaza"
144969,8473,Nanny Sues Kitchen,Takeaway/sandwich shop,7844,4 Park Lane,Netherton,Liverpool,L30 1PF,5,fhrs_5_en-GB,2019-11-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.96011000000000,53.47536000000000,,
128595,5868,Napoli Pizza Takeaway,Takeaway/sandwich shop,7844,91 Stanley Road,Bootle,Merseyside,L20 7DA,4,fhrs_4_en-GB,2019-07-11,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,10,10,FHRS,False,-2.98895800000000,53.44405000000000,,
1194737,177206,Natterjacks Day Nursery at St John's,Hospitals/Childcare/Caring Premises,5,627-629 Liverpool Road,Ainsdale,,PR8 3NG,5,fhrs_5_en-GB,2019-10-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.03379201889038,53.59937286376950,,
973305,169955,Nature's Remedies,Retailers - other,4613,3 Market Street,Southport,Sefton Council,PR8 1HH,5,fhrs_5_en-GB,2017-05-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00748508253378,53.64622569890880,,
108369,3864,Naughty But Nice,Takeaway/sandwich shop,7844,118 Manchester Road,Southport,Sefton Council,PR9 9BJ,5,fhrs_5_en-GB,2019-07-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.98869900000000,53.64976800000000,,
149368,9595,Nazareth House Care Home,Hospitals/Childcare/Caring Premises,5,Liverpool Road,Crosby,Sefton Council,L23 0QT,5,fhrs_5_en-GB,2020-01-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.02146000000000,53.48401100000000,,Nazareth House
1224769,1275,Nearys Coffee Shop,Restaurant/Cafe/Canteen,1,5 Copy Lane,Netherton,Merseyside,L30 8RA,1,fhrs_1_en-GB,2020-01-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,5,20,FHRS,False,-2.95238210000000,53.48626080000000,,
71745,163018,Netherton Childrens Centre,Hospitals/Childcare/Caring Premises,5,Magdalen Square,Netherton,Merseyside,L30 5QH,5,fhrs_5_en-GB,2018-01-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.97270600000000,53.48918200000000,,
50448,1124,Netherton Hotel,Pub/bar/nightclub,7843,Church Road,Litherland,Sefton Council,L21 5HF,5,fhrs_5_en-GB,2019-05-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.98225900000000,53.47536800000000,,Netherton Hotel
130608,6190,Netherton Moss Primary School,School/college/university,7845,Swifts Lane,Netherton,Sefton Council,L30 3RU,5,fhrs_5_en-GB,2020-03-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.98005600000000,53.48635300000000,,Netherton Moss Primary School
535060,165400,Netherton Park Community Association,Restaurant/Cafe/Canteen,1,Chester Avenue,Netherton,Sefton Council,L30 1QW,5,fhrs_5_en-GB,2019-01-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.97084900000000,53.47785300000000,,Netherton Park Community Centre
735566,8807,Netherton Snooker Club,Pub/bar/nightclub,7843,1a Marian Square,Netherton,Sefton Council,L30 5QA,5,fhrs_5_en-GB,2018-09-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.97392500000000,53.48847000000000,,
430074,4309,Nevill Street Takeaway,Takeaway/sandwich shop,7844,25 Nevill Street,Southport,Merseyside,PR9 0DE,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.00587700000000,53.64938200000000,true,
94444,2763,New China City,Restaurant/Cafe/Canteen,1,18-20 King Street,Southport,Merseyside,PR8 1JZ,3,fhrs_3_en-GB,2020-01-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-3.00725300000000,53.64618900000000,,
108211,3852,New Golden Star,Takeaway/sandwich shop,7844,74a Manchester Road,Southport,Sefton Council,PR9 9BA,5,fhrs_5_en-GB,2019-02-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.99167100000000,53.64938400000000,,
121858,5048,New Ho Lee Chows,Restaurant/Cafe/Canteen,1,Rotten Row,Southport,"Southport, Merseyside",PR8 2BZ,5,fhrs_5_en-GB,2019-03-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.01958200000000,53.64305500000000,,Ho Lee Chows Restaurant
1043323,4052,New Look,Retailers - other,4613,76-81 New Strand Mariners Way,Bootle,Sefton Council,L20 4ST,Exempt,fhrs_exempt_en-GB,2018-03-06,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.99279308319092,53.45158767700200,,
1125020,163241,New Look,Retailers - other,4613,41-49 Chapel Street,Southport,Sefton Council,PR8 1AL,Exempt,fhrs_exempt_en-GB,2018-08-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.00413940000000,53.64770550000000,,
149374,9596,New Merton Sports Bar,Pub/bar/nightclub,7843,42 Merton Road,Bootle,Sefton Council,L20 3BW,4,fhrs_4_en-GB,2019-09-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,5,FHRS,False,-2.98924320000000,53.44847280000000,,
57494,129278,New Rongs,Takeaway/sandwich shop,7844,95 Marsh Lane,Bootle,Sefton Council,L20 4JB,3,fhrs_3_en-GB,2019-08-29,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-3.00124200000000,53.45547100000000,,
131810,6338,New Spring Deer Ltd,Takeaway/sandwich shop,7844,70 Tulketh Street,Southport,Merseyside,PR8 1BX,5,fhrs_5_en-GB,2018-07-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.00143800000000,53.64467400000000,,
142519,7933,New World,Takeaway/sandwich shop,7844,34 St Lukes Road,Southport,Sefton Council,PR9 9AJ,5,fhrs_5_en-GB,2019-08-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.98559000000000,53.64750200000000,,
75776,1776,Newfield School,School/college/university,7845,Edge Lane,Crosby,Sefton Council,L23 4TG,5,fhrs_5_en-GB,2018-07-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.99772800000000,53.49570800000000,,Newfield School
735545,4673,News & Booze,Retailers - other,4613,108 Peel Road,Bootle,Merseyside,L20 4LA,3,fhrs_3_en-GB,2020-01-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,10,FHRS,False,-3.00312600000000,53.45747800000000,,
1034293,4341,News Factor,Retailers - other,4613,317c New Strand The Esplanade,Bootle,Sefton Council,L20 4SP,4,fhrs_4_en-GB,2020-02-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,10,FHRS,False,,,,
859383,3974,News Food & Booze,Retailers - other,4613,65 Marsh Lane,Bootle,Merseyside,L20 4JA,4,fhrs_4_en-GB,2019-09-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,5,FHRS,False,-3.00307400000000,53.45593200000000,,
86009,2183,News Food & Booze,Retailers - other,4613,88 Haig Avenue,Southport,Sefton Council,PR8 6JY,4,fhrs_4_en-GB,2019-03-07,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,5,FHRS,False,-2.97920100000000,53.63879900000000,,
486146,162660,News Food & Booze,Retailers - other,4613,120-122 Guildford Road,Birkdale,Merseyside,PR8 4NF,5,fhrs_5_en-GB,2018-01-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-3.00752600000000,53.61893300000000,,
583417,3833,News N Booze Store,Retailers - other,4613,94a Lytham Road,Southport,Sefton Council,PR9 9UN,4,fhrs_4_en-GB,2019-07-23,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,10,FHRS,False,-2.96412600000000,53.67015700000000,,
1125099,9015,News Shop,Retailers - other,4613,25b Granams Croft,Netherton,Sefton Council,L30 0PH,Exempt,fhrs_exempt_en-GB,2018-10-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.98256550000000,53.49167850000000,,
1051529,3687,Next Retail Limited,Retailers - other,4613,287-291 Lord Street,Southport,Merseyside,PR8 1NY,Exempt,fhrs_exempt_en-GB,2018-03-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.00659860000000,53.64806230000000,,
619707,9403,Next Steps Community Nursery,Hospitals/Childcare/Caring Premises,5,Crosby Road North,Waterloo,Sefton Council,L22 0LD,5,fhrs_5_en-GB,2019-11-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.02338400000000,53.47754900000000,,Waterloo Primary School
129292,599,Ni Hao,Takeaway/sandwich shop,7844,94 Bridge Road,Litherland,Merseyside,L21 6PH,3,fhrs_3_en-GB,2020-01-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,5,10,FHRS,False,-3.00166300000000,53.46759400000000,,
126294,5521,Nicolas Restaurant,Restaurant/Cafe/Canteen,1,28-30 South Road,Waterloo,Sefton Council,L22 5PQ,5,fhrs_5_en-GB,2020-03-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.02773900000000,53.47383500000000,,
144672,8392,Nile Hotel,Hotel/bed & breakfast/guest house,7842,69-73 King Street,Southport,Merseyside,PR8 1LQ,5,fhrs_5_en-GB,2019-10-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-3.01046000000000,53.64363600000000,,
145683,87,Nine Dragons,Restaurant/Cafe/Canteen,1,9 Altway,Aintree,Merseyside,L10 3JA,4,fhrs_4_en-GB,2019-12-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.94924900000000,53.48625100000000,,
117037,4626,Nisa Today,Retailers - other,4613,81-83 Park Lane,Netherton,Merseyside,L30 1QB,3,fhrs_3_en-GB,2018-06-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,10,FHRS,False,-2.96485700000000,53.47872800000000,,
1058711,2873,NJ's News,Retailers - other,4613,238-240 Knowsley Road,Bootle,Sefton Council,L20 5DG,3,fhrs_3_en-GB,2018-06-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-2.99772760000000,53.45887060000000,,
508350,94712,No Gluten Baker,Retailers - other,4613,,,,,5,fhrs_5_en-GB,2018-06-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
703244,166667,No. 1 Bar & Eatery,Restaurant/Cafe/Canteen,1,1 Bath Street,Southport,Sefton Council,PR9 0DP,5,fhrs_5_en-GB,2020-01-29,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00518000000000,53.65061100000000,,
1108199,174959,Nocturnal,Pub/bar/nightclub,7843,1-3 Waverley Street,Southport,Sefton Council,PR8 1PG,5,fhrs_5_en-GB,2018-10-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00830006599426,53.64758300781250,,
111990,4129,North Meols Lawn Tennis Club,Pub/bar/nightclub,7843,Mill Lane Crescent,Southport,Sefton Council,PR9 7PF,5,fhrs_5_en-GB,2018-03-06,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.96390500000000,53.65517500000000,,North Meols Lawn Tennis Club
146121,8836,North Park Convenience Store,Retailers - other,4613,382-384 Stanley Road,Bootle,Sefton Council,L20 5AB,1,fhrs_1_en-GB,2019-05-30,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,15,10,20,FHRS,False,-2.99132600000000,53.45520300000000,,
550286,165021,North West Training Council,Restaurant/Cafe/Canteen,1,Dunnings Bridge Road,Netherton,Sefton Council,L30 6XT,5,fhrs_5_en-GB,2018-06-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.96078400000000,53.48318400000000,,North West Training Council
77325,1814,Northern Club,Pub/bar/nightclub,7843,Elm Avenue,Crosby,Sefton Council,L23 2SX,4,fhrs_4_en-GB,2019-03-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,10,FHRS,False,-3.01556100000000,53.49761600000000,,Sports Ground
96150,2901,Northern Counties Eventide Hom,Hospitals/Childcare/Caring Premises,5,36 Lancaster Road,Birkdale,Merseyside,PR8 2LE,5,fhrs_5_en-GB,2018-10-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.02688900000000,53.63434600000000,,
508322,165161,Northperk,Restaurant/Cafe/Canteen,1,375 Stanley Road,Bootle,Sefton Council,L20 3EF,5,fhrs_5_en-GB,2018-06-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.99132800000000,53.45334300000000,,Investment Centre
68045,1521,Northway Primary School,School/college/university,7845,Dodds Lane,Maghull,Sefton Council,L31 9AA,5,fhrs_5_en-GB,2019-06-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.93604400000000,53.51963200000000,,Northway Primary School
115048,4415,Northway Supper Bar,Takeaway/sandwich shop,7844,104 Northway,Maghull,Merseyside,L31 5NF,3,fhrs_3_en-GB,2018-11-28,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,5,10,FHRS,False,-2.94459300000000,53.50326800000000,,
95416,284,Norwood Guest house,Hotel/bed & breakfast/guest house,7842,62 Bath Street,Southport,Merseyside,PR9 0DH,5,fhrs_5_en-GB,2017-11-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00242700000000,53.65128100000000,,
115221,4437,Norwood Primary School,School/college/university,7845,Norwood Crescent,Southport,Sefton Council,PR9 7DU,5,fhrs_5_en-GB,2019-02-27,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.97889100000000,53.64893200000000,,Norwood Primary School
144790,8426,Nostalgia Tea & Function Rooms,Restaurant/Cafe/Canteen,1,215-217 Lord Street,Southport,,PR9 1PF,5,fhrs_5_en-GB,2019-09-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-2.97062400000000,53.67247100000000,,
1064132,1223,Numark,Retailers - other,4613,159 College Road,Crosby,Sefton Council,L23 3AT,Exempt,fhrs_exempt_en-GB,2018-06-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.03322280000000,53.48631740000000,,
859379,168926,Nutelle Bar,Takeaway/sandwich shop,7844,70 Stanley Road,Bootle,Sefton Council,L20 2AB,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.98814400000000,53.44336400000000,true,
916954,169428,Oaklea Barn Guest House,Hotel/bed & breakfast/guest house,7842,300 Southport Road,Lydiate,Sefton Council,L31 4HH,5,fhrs_5_en-GB,2019-09-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.95797000000000,53.53819000000000,,Oak Lea
