FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate/_xsi:nil,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,AddressLine2
1264116,78299,Portland Fish Chips,Takeaway/sandwich shop,7844,135 Sefton Street,Liverpool,Liverpool,L8 5SN,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97488903999329,53.38190841674800,,,,,
1244211,77052,Portland Pizza,Takeaway/sandwich shop,7844,135 Sefton Street,Liverpool,Liverpool,L8 5SN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97488903999329,53.38190841674800,2019-10-01,0,0,5,
942420,PI/000268750,Portland Street,Restaurant/Cafe/Canteen,1,358 Smithdown Road,Liverpool,Liverpool,L15 5AN,2,fhrs_2_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91736880000000,53.38891650000000,2019-02-22,10,15,10,Wavertree
1264113,78296,Portlands Pizza,Takeaway/sandwich shop,7844,135 Sefton Street,Liverpool,Liverpool,L8 5SN,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97488903999329,53.38190841674800,,,,,
496343,PI/000041074,Poste House,Pub/bar/nightclub,7843,23 Cumberland Street,Liverpool,Liverpool,L1 6BU,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98674800000000,53.40781580000000,2018-06-19,5,0,0,
1244266,77521,Pound Bakery,Takeaway/sandwich shop,7844,47 Lord Street,Liverpool,Liverpool,L2 6PB,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98786280000000,53.40544560000000,,,,,City Centre
1244265,77519,Pound Cafe & Pound Bakery,Takeaway/sandwich shop,7844,"41, St Johns Precinct Houghton Street",Liverpool,Liverpool,L1 1LP,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98199270000000,53.40643470000000,,,,,
1243481,11411,POUND ISLAND,Retailers - other,4613,38 Lawrence Road,Liverpool,Liverpool,L15 0EG,1,fhrs_1_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93618110000000,53.39722010000000,2020-02-10,10,20,10,
1243834,71753,Pound Plus Superstore,Retailers - other,4613,220 - 224 Stanley Road,Liverpool,Liverpool,L5 7QP,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98469840000000,53.43306400000000,2018-10-01,5,10,5,Everton
1244244,77452,Poundbakery,Takeaway/sandwich shop,7844,"Pound Bakery, 569 Prescot Road",Liverpool,Liverpool,L13 5UX,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91109108924866,53.41390991210940,,,,,Old Swan
497629,PI/000199703,Poundland,Retailers - other,4613,"101 - 110, St Georges Way St Johns Precinct",Liverpool,Liverpool,L1 1LU,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98085460000000,53.40725680000000,2019-06-03,10,5,5,
876539,PI/000268747,Poundland,Retailers - other,4613,"17 - 21, Dawson Way St Johns Precinct",Liverpool,Liverpool,L1 1LH,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98194098472595,53.40679550170900,2019-06-04,5,10,5,
616771,PI/000259082,Poundland,Retailers - other,4613,"41, St Johns Precinct Houghton Street",Liverpool,Liverpool,L1 1LP,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98199270000000,53.40643470000000,2019-02-27,0,0,5,
855935,PI/000268473,Poundland,Retailers - other,4613,"44 - 45, Belle Vale Shopping Centre Childwall Valley Road",Liverpool,Liverpool,L25 2RQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.85909780000000,53.39047400000000,2019-03-28,0,0,0,Belle Vale
498810,PI/000248123,Poundland,Retailers - other,4613,614 Prescot Road,Liverpool,Liverpool,L13 5XE,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91108393669128,53.41356658935550,2020-02-18,0,10,10,Old Swan
779727,PI/000265177,Poundland,Retailers - other,4613,"7 - 10, Stonedale Retail Park East Lancashire Road",Liverpool,Liverpool,L11 9DH,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91649730000000,53.45629010000000,2020-01-27,0,0,0,Norris Green
498775,PI/000247969,Poundland,Retailers - other,4613,"Poundland, 20 - 48 Basnett Street",Liverpool,Liverpool,L1 1DE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98285794258118,53.40543746948240,2019-05-16,0,5,0,
1243753,71660,Poundstretcher Ltd,Retailers - other,4613,"Pound Stretcher, 16 - 19 Wavertree Retail Park",Liverpool,Liverpool,L7 5LZ,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94679903984070,53.40333175659180,2018-04-26,5,10,10,
498564,PI/000246470,Poundworld,Retailers - other,4613,66 - 68 Church Street,Liverpool,Liverpool,L1 3AY,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98230690000000,53.40472200000000,2019-04-04,0,0,0,
650714,PI/000260211,Poundworld Extra,Retailers - other,4613,45 - 49 Clayton Square,Liverpool,Liverpool,L1 1QR,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98082709312439,53.40546417236330,2014-03-01,0,0,0,
497511,PI/000168701,Powerleague Group Plc,Restaurant/Cafe/Canteen,1,Pitz Super Soccer Football Courts Whittle Street,Liverpool,Liverpool,L5 2SQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97858810424805,53.42982482910160,2019-10-22,0,5,0,
496312,PI/000036798,Prash Superstore,Retailers - other,4613,208 County Road,Liverpool,Liverpool,L4 5PJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96910280000000,53.44423870000000,2012-05-15,0,0,5,
1017638,PI/000272085,Preferred Pizza,Takeaway/sandwich shop,7844,170 Garston Old Road,Liverpool,Liverpool,L19 9AQ,1,fhrs_1_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90390780000000,53.36108160000000,2017-11-21,10,15,20,
1244104,76058,Preferred Pizza,Takeaway/sandwich shop,7844,69 Lisburn Lane,Liverpool,Liverpool,L13 9AF,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93100230000000,53.42798450000000,,,,,
497921,PI/000234955,Premier Inn,Hotel/bed & breakfast/guest house,7842,"26A, Britannia Pavilion Gower Street",Liverpool,Liverpool,L3 4AD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99138140000000,53.39940880000000,2019-06-06,0,0,0,
606063,PI/000257187,Premier Inn,Hotel/bed & breakfast/guest house,7842,"Premier Inn, 48 Hanover Street",Liverpool,Liverpool,L1 4AF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98295090000000,53.40364650000000,2019-02-18,0,5,0,
497357,PI/000157064,Premier Inn Liverpool City Centre,Hotel/bed & breakfast/guest house,7842,Premier Inn Vernon Street,Liverpool,Liverpool,L2 2AY,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98796510696411,53.40902709960940,2019-10-04,0,5,0,
1244459,PI/000273963,Premier Inn Liverpool City Centre (Lime Street),Restaurant/Cafe/Canteen,1,"Premier Inn, 4 Bolton Street",Liverpool,Liverpool,L3 5LX,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97879220000000,53.40643310000000,,,,,
498100,PI/000239496,Premier News,Retailers - other,4613,192 Smithdown Road,Liverpool,Liverpool,L15 3JT,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93151670000000,53.39091940000000,2016-11-28,0,0,0,Wavertree
1151101,PI/000075799,Premier Suites,Retailers - other,4613,7 Hatton Garden,Liverpool,Liverpool,L3 2FE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98662930000000,53.40983920000000,2019-06-11,0,0,0,
498267,PI/000242684,Premier Travel Inn,Hotel/bed & breakfast/guest house,7842,"Premier Travel Inn, 57 Speke Hall Avenue",Liverpool,Liverpool,L24 1YQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.85784196853638,53.34263610839840,2017-11-22,0,5,0,
497100,PI/000127751,Prescot Road News,Retailers - other,4613,406 Prescot Road,Liverpool,Liverpool,L13 3DA,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92223460000000,53.41507260000000,2017-09-07,10,5,5,Old Swan
905603,PI/000269235,Prescot Road Service Station,Retailers - other,4613,186 Prescot Road,Liverpool,Liverpool,L7 0JD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93298440000000,53.41402740000000,2019-03-19,0,5,5,Fairfield
1000155,PI/000271178,Pret a Manger,Restaurant/Cafe/Canteen,1,1 Old Hall Street,Liverpool,Liverpool,L3 9QT,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,,,2018-06-25,0,5,0,
521651,PI/000233679,Pret A Manger,Takeaway/sandwich shop,7844,3 Derby Square,Liverpool,Liverpool,L2 9UJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,,,2019-05-02,0,0,0,
497986,PI/000236162,Pret A Manger,Restaurant/Cafe/Canteen,1,4 Paradise Place,Liverpool,Liverpool,L1 8BQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98646440000000,53.40349770000000,2017-08-08,0,5,5,
1243698,71593,Pretty Little Latte,Restaurant/Cafe/Canteen,1,78 St Marys Road,Liverpool,Liverpool,L19 2JG,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89986530000000,53.35464900000000,2019-08-30,10,5,5,
496926,PI/000114011,Prime Pizza,Takeaway/sandwich shop,7844,178 Picton Road,Liverpool,Liverpool,L15 4LL,1,fhrs_1_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92851620000000,53.40021920000000,2016-07-14,0,10,20,
548734,PI/000257148,Prince Alfred,Pub/bar/nightclub,7843,77 High Street,Liverpool,Liverpool,L15 8HF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91845200000000,53.39872390000000,2019-05-13,0,5,0,Wavertree
497138,PI/000131654,Prince Alfred Residential Home,Hospitals/Childcare/Caring Premises,5,Prince Alfred Nursing Home Rose Villas,Liverpool,Liverpool,L15 8HH,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91792392730713,53.39726257324220,2019-05-28,0,5,0,
1243549,3715,Prince Arthur,Pub/bar/nightclub,7843,93 Rice Lane,Liverpool,Liverpool,L9 1AD,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96644270000000,53.44976130000000,,,,,
699814,PI/000248211,Prince George Hotel,Pub/bar/nightclub,7843,229 Longmoor Lane,Liverpool,Liverpool,L9 0ED,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94968690000000,53.46680350000000,2018-11-09,0,5,5,Liverpool Nine
521573,PI/000131337,Prince Leopold,Pub/bar/nightclub,7843,185 Rice Lane,Liverpool,Liverpool,L9 1AQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96225860000000,53.45451410000000,2020-01-15,0,0,0,
497177,PI/000136945,Princes School,School/college/university,7845,Princes Primary School Selborne Street,Liverpool,Liverpool,L8 1YQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96046590805054,53.39570617675780,2019-09-17,0,0,0,
1219374,PI/000269865,Priory Garage,Retailers - other,4613,"Londis, 232 Priory Road",Liverpool,Liverpool,L4 2SL,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95642390000000,53.43443510000000,2020-01-20,0,0,0,
1244180,76695,Priory Pizza,Takeaway/sandwich shop,7844,6 Priory Road,Liverpool,Liverpool,L4 2RY,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94988850000000,53.42858190000000,2019-12-10,5,10,5,
498035,PI/000237309,PRM,Retailers - other,4613,798 - 800 Queens Drive,Liverpool,Liverpool,L13 4BT,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90182980000000,53.40640110000000,2018-01-24,5,5,10,West Derby
497302,PI/000149145,PRM News,Retailers - other,4613,219 Stanley Road,Liverpool,Liverpool,L5 7QB,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98470400000000,53.43200330000000,2019-05-22,10,10,10,Everton
498449,PI/000245437,PRM News and Wine,Retailers - other,4613,3 - 9 Russian Avenue,Liverpool,Liverpool,L13 7DD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92086260000000,53.42260680000000,2019-02-07,0,0,5,
1011003,PI/000271922,PRM News and Wine,Retailers - other,4613,394 - 396 Prescot Road,Liverpool,Liverpool,L13 3DA,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92279870000000,53.41506150000000,2017-10-26,10,10,5,Old Swan
1244016,71986,PRM News and Wine,Retailers - other,4613,70 Melrose Road,Liverpool,Liverpool,L4 1RP,2,fhrs_2_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98328080000000,53.43685990000000,2019-02-20,15,15,10,
497842,PI/000232025,Pronto Pizza,Takeaway/sandwich shop,7844,45 Bold Street,Liverpool,Liverpool,L1 4EU,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97848890000000,53.40331820000000,2019-03-06,0,5,0,
902174,PI/000267090,PTU Food & Wine,Retailers - other,4613,196 Picton Road,Liverpool,Liverpool,L15 4LL,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92759890000000,53.40004120000000,2019-05-10,0,0,10,
799656,PI/000265414,Public Newsagent and General Store,Retailers - other,4613,65 Lawrence Road,Liverpool,Liverpool,L15 0EE,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93437240000000,53.39703650000000,2018-04-26,5,10,10,
1243842,71761,Puffin Rooms,Restaurant/Cafe/Canteen,1,"The Albany, 8 Old Hall Street",Liverpool,Liverpool,L3 9EL,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99309992790222,53.40860748291020,2019-03-28,5,5,10,
1243873,71800,Puffle Waffle,Restaurant/Cafe/Canteen,1,"35, Anchor Courtyard Salthouse Quay",Liverpool,Liverpool,L3 4AS,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99087190628052,53.39947509765630,2019-03-07,5,5,5,
855927,PI/000263701,Pullman Hotel,Hotel/bed & breakfast/guest house,7842,21 Monarchs Quay,Liverpool,Liverpool,L3 4FP,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99023960000000,53.39594880000000,2019-07-12,0,0,0,
1243952,71891,Punch Tarmeys Ltd,Pub/bar/nightclub,7843,"Punch Tarmeys, 31 Grafton Street",Liverpool,Liverpool,L8 5SD,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97910650000000,53.39341710000000,,,,,
1243904,71835,Pure,Pub/bar/nightclub,7843,"Pure, 7 - 9 Back Colquitt Street",Liverpool,Liverpool,L1 4NQ,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,,,,,,,
639252,PI/000260563,Purple Carrott,Retailers - other,4613,286 Smithdown Road,Liverpool,Liverpool,L15 5AJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92236500000000,53.38980390000000,2019-09-03,0,5,0,Wavertree
979398,PI/000270915,Purple Olive Indian Restaurant,Restaurant/Cafe/Canteen,1,289 Speke Road,Liverpool,Liverpool,L25 0NN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.85504540000000,53.35977840000000,2018-05-02,5,0,5,Woolton
1257457,78138,Push-It-Real-Good-Salt-and-Pepper-Street-Food,Takeaway/sandwich shop,7844,"Simple Boss Scran, 126 Derby Lane",Liverpool,Liverpool,L13 3DW,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91491603851318,53.41758346557620,,,,,
497149,PI/000133801,Pyramids Pizza,Takeaway/sandwich shop,7844,101 Rocky Lane,Liverpool,Liverpool,L6 4BB,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94144840000000,53.42259030000000,2019-02-19,0,5,0,Anfield
521605,PI/000166374,Q S Discounts,Retailers - other,4613,"Q S Discounts, 623 West Derby Road",Liverpool,Liverpool,L13 8AG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92983508110046,53.42552185058590,2018-06-19,0,0,0,Tuebrook
1244487,PI/000274602,Qualia Care (Simonsfield Care Home),Hospitals/Childcare/Caring Premises,5,1A Sunbury Road,Liverpool,Liverpool,L4 2TS,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95686050000000,53.43008130000000,2018-12-19,5,0,5,
496201,PI/000027754,Quality Foods Deli Ltd,Retailers - other,4613,229 Breck Road,Liverpool,Liverpool,L5 6PT,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95915600000000,53.42306970000000,2019-06-21,5,5,10,Everton
497652,PI/000208240,Quay Confectionary,Retailers - other,4613,"3A, The Colonnades Gower Street",Liverpool,Liverpool,L3 4AA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99371800000000,53.39964110000000,2019-12-17,5,5,0,
739317,PI/000264001,Que Pasa Cantina,Pub/bar/nightclub,7843,94 - 96 Lark Lane,Liverpool,Liverpool,L17 8UU,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94400220000000,53.38230010000000,2019-07-03,0,0,0,
498593,PI/000246718,Queens Drive News & Booze,Retailers - other,4613,698 Queens Drive,Liverpool,Liverpool,L13 5UH,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90559070000000,53.41491210000000,2018-06-19,0,0,0,West Derby
498807,PI/000248115,Queens Store,Retailers - other,4613,279 - 281 Breck Road,Liverpool,Liverpool,L5 6PU,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95682780000000,53.42393330000000,2018-03-16,0,5,5,Everton
1243570,69568,Queens Wine Bar and Bistro,Restaurant/Cafe/Canteen,1,8 Queen Avenue,Liverpool,Liverpool,L2 4TX,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99055860000000,53.40672350000000,,,,,
1262316,78254,Quick Chef Turkish BBQ Cafe,Restaurant/Cafe/Canteen,1,49 Hardman Street,Liverpool,Liverpool,L1 9AS,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97075440000000,53.40174450000000,,,,,
1066906,PI/000273532,R & M Mini Market,Retailers - other,4613,30 Lawrence Road,Liverpool,Liverpool,L15 0EG,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93664810000000,53.39725240000000,2020-01-21,0,10,5,
1080559,PI/000273755,R Local Convenience Store,Retailers - other,4613,81 Rocky Lane,Liverpool,Liverpool,L6 4BB,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94248390000000,53.42246530000000,2018-07-31,10,10,10,Anfield
497180,PI/000137030,R M S News & Wines,Retailers - other,4613,96 St Marys Road,Liverpool,Liverpool,L19 2JG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90156197547913,53.35530090332030,2019-04-16,5,5,5,
1244446,PI/000273653,Rach's Cakes,Other catering premises,7841,25 Greenwich Court,Liverpool,Liverpool,L9 0NQ,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95165660000000,53.47068000000000,,,,,
